action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,2277593,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(F)c(F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '19.51', 'le': '0.37', 'lle': '2.65', 'sei': '9.25'}",CHEMBL523163,,CHEMBL523163,5.1,0,http://www.openphacts.org/units/Nanomolar,754488,=,1,1,=,,IC50,nM,,8000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,8.0
,,2277594,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2cc(F)cc(F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '19.24', 'le': '0.36', 'lle': '2.58', 'sei': '9.12'}",CHEMBL492695,,CHEMBL492695,5.03,0,http://www.openphacts.org/units/Nanomolar,754593,=,1,1,=,,IC50,nM,,9400.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,9.4
,,2277595,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,,CHEMBL492711,,CHEMBL492711,,0,http://www.openphacts.org/units/Nanomolar,754594,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,2277596,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(F)c(C)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '20.75', 'le': '0.38', 'lle': '2.72', 'sei': '9.68'}",CHEMBL492712,,CHEMBL492712,5.34,0,http://www.openphacts.org/units/Nanomolar,754595,=,1,1,=,,IC50,nM,,4600.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,4.6
,,2277597,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(Cl)c(C(F)(F)F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '18.61', 'le': '0.38', 'lle': '2.25', 'sei': '11.06'}",CHEMBL452392,,CHEMBL452392,6.1,0,http://www.openphacts.org/units/Nanomolar,754596,=,1,1,=,,IC50,nM,,800.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.8
,,2277598,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(Br)c(C(F)(F)F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '17.05', 'le': '0.39', 'lle': '2.39', 'sei': '11.52'}",CHEMBL13380,,CHEMBL13380,6.35,0,http://www.openphacts.org/units/Nanomolar,754597,=,1,1,=,,IC50,nM,,450.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.45
,,2277599,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(C)c(C(F)(F)F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '18.91', 'le': '0.36', 'lle': '2.31', 'sei': '10.54'}",CHEMBL437480,,CHEMBL437480,5.81,0,http://www.openphacts.org/units/Nanomolar,754598,=,1,1,=,,IC50,nM,,1550.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.55
,,2277600,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(C)c(C)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '25.49', 'le': '0.46', 'lle': '3.67', 'sei': '11.71'}",CHEMBL447995,,CHEMBL447995,6.46,0,http://www.openphacts.org/units/Nanomolar,754697,=,1,1,=,,IC50,nM,,350.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.35
,,2277601,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(C#N)c(C(F)(F)F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '16.68', 'le': '0.32', 'lle': '2.24', 'sei': '6.73'}",CHEMBL522325,,CHEMBL522325,5.31,0,http://www.openphacts.org/units/Nanomolar,754698,=,1,1,=,,IC50,nM,,4900.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,4.9
,,2277602,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(C)c(F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '23.58', 'le': '0.44', 'lle': '3.45', 'sei': '11.01'}",CHEMBL492719,,CHEMBL492719,6.07,0,http://www.openphacts.org/units/Nanomolar,754699,=,1,1,=,,IC50,nM,,860.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.86
,,2277603,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(C(F)(F)F)c(F)c2)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,"{'bei': '22.86', 'le': '0.44', 'lle': '3.78', 'sei': '12.91'}",CHEMBL492720,,CHEMBL492720,7.11,0,http://www.openphacts.org/units/Nanomolar,754700,=,1,1,=,,IC50,nM,,77.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.077
,,2277657,[],CHEMBL1016154,Inhibition of Plasmodium falciparum DHODH,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccccc2F)n2ncnc2n1,,,CHEMBL1153392,J Med Chem,2009,,CHEMBL444928,,CHEMBL444928,,0,http://www.openphacts.org/units/Nanomolar,754143,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,2352323,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '26.62', 'le': '0.48', 'lle': '4.00', 'sei': '13.30'}",CHEMBL475813,,CHEMBL475813,7.33,0,http://www.openphacts.org/units/Nanomolar,794230,=,1,1,=,,IC50,nM,,47.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.047
,,2352325,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc3cc4ccccc4cc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '22.29', 'le': '0.40', 'lle': '2.77', 'sei': '13.16'}",CHEMBL475814,,CHEMBL475814,7.25,0,http://www.openphacts.org/units/Nanomolar,794416,=,1,1,=,,IC50,nM,,56.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.056
,,2352326,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccccc2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,,CHEMBL446825,,CHEMBL446825,,0,http://www.openphacts.org/units/Nanomolar,794415,>,1,1,>,,IC50,nM,,100000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,100.0
,,2352327,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2cccc3ccccc23)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '15.79', 'le': '0.28', 'lle': '1.02', 'sei': '7.89'}",CHEMBL449358,,CHEMBL449358,4.35,0,http://www.openphacts.org/units/Nanomolar,794327,=,1,1,=,,IC50,nM,,45000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,45.0
,,2352328,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc3c(=O)cc(C)oc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '18.54', 'le': '0.34', 'lle': '3.11', 'sei': '6.68'}",CHEMBL484305,,CHEMBL484305,5.7,0,http://www.openphacts.org/units/Nanomolar,794326,=,1,1,=,,IC50,nM,,2000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,2.0
,,2352329,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2cc3ccccc3cc2O)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '22.25', 'le': '0.40', 'lle': '3.44', 'sei': '8.60'}",CHEMBL487518,,CHEMBL487518,6.48,0,http://www.openphacts.org/units/Nanomolar,794325,=,1,1,=,,IC50,nM,,330.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.33
,,2352330,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc3ncccc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '21.43', 'le': '0.39', 'lle': '3.20', 'sei': '8.71'}",CHEMBL451880,,CHEMBL451880,5.92,0,http://www.openphacts.org/units/Nanomolar,794324,=,1,1,=,,IC50,nM,,1200.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.2
,,2352331,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2cnc3ccccc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '20.88', 'le': '0.38', 'lle': '3.05', 'sei': '8.48'}",CHEMBL503135,,CHEMBL503135,5.77,0,http://www.openphacts.org/units/Nanomolar,794323,=,1,1,=,,IC50,nM,,1700.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,1.7
,,2352332,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(Nc2ccc(C(N)=O)cc2)n2ncnc2n1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1150779,J Med Chem,2008,,CHEMBL487517,,CHEMBL487517,,0,http://www.openphacts.org/units/Nanomolar,794322,>,1,1,>,,IC50,nM,,200000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,200.0
,,2352333,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(N(Cc2ccccc2)c2ccc3ccccc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '11.03', 'le': '0.20', 'lle': '-0.89', 'sei': '8.70'}",CHEMBL486697,,CHEMBL486697,4.03,0,http://www.openphacts.org/units/Nanomolar,794235,=,1,1,=,,IC50,nM,,93000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,93.0
,,2352334,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(N(C)c2ccc3ccccc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '19.09', 'le': '0.34', 'lle': '2.17', 'sei': '11.92'}",CHEMBL486490,,CHEMBL486490,5.52,0,http://www.openphacts.org/units/Nanomolar,794234,=,1,1,=,,IC50,nM,,3000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,3.0
,,2352335,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2ncnn2c(Nc2ccc3ccccc3c2)c1C,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '23.49', 'le': '0.42', 'lle': '3.16', 'sei': '12.33'}",CHEMBL486489,,CHEMBL486489,6.8,0,http://www.openphacts.org/units/Nanomolar,794233,=,1,1,=,,IC50,nM,,160.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.16
,,2352336,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '23.23', 'le': '0.42', 'lle': '3.14', 'sei': '12.20'}",CHEMBL484294,,CHEMBL484294,6.72,0,http://www.openphacts.org/units/Nanomolar,794232,=,1,1,=,,IC50,nM,,190.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.19
,,2352337,[],CHEMBL961431,"Inhibition of Plasmodium falciparum DHODH assessed as reduction of 2,6-dichloroindophenol by stopped flow spectroscopy",B,,,BAO_0000190,BAO_0000357,single protein format,FC(F)(F)c1cc(Nc2ccc3ccccc3c2)n2ncnc2n1,,,CHEMBL1150779,J Med Chem,2008,"{'bei': '20.28', 'le': '0.38', 'lle': '2.64', 'sei': '12.12'}",CHEMBL519836,,CHEMBL519836,6.68,0,http://www.openphacts.org/units/Nanomolar,794231,=,1,1,=,,IC50,nM,,210.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,0.21
,,2505662,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,,CHEMBL1450,ATOVAQUONE,CHEMBL1450,,0,http://www.openphacts.org/units/Nanomolar,752936,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,2505673,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,,CHEMBL567597,ARTEMISININ,CHEMBL567597,,0,http://www.openphacts.org/units/Nanomolar,753121,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,2505674,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,O=c1cc(-c2ccccc2)oc2ccccc12,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,,CHEMBL275638,FLAVONE,CHEMBL275638,,0,http://www.openphacts.org/units/Nanomolar,753040,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,2505675,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,,CHEMBL429023,ROTENONE,CHEMBL429023,,0,http://www.openphacts.org/units/Nanomolar,753039,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,2505676,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,[Cl-].c1ccc([I+]c2ccccc2)cc1,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,,CHEMBL481680,DIPHENYLIODONIUM CHLORIDE,CHEMBL1186881,,0,http://www.openphacts.org/units/Nanomolar,753038,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,2505677,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,[Cl-].c1ccc2c(c1)[I+]c1ccccc1-2,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,,CHEMBL397686,DIPHENYLENEIODONIUM CHLORIDE,CHEMBL365739,,0,http://www.openphacts.org/units/Nanomolar,753037,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,2505678,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCCCCCCCCc1cc(=O)c2ccccc2n1O,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,"{'bei': '16.38', 'le': '0.31', 'lle': '-0.30', 'sei': '12.78'}",CHEMBL224182,,CHEMBL224182,5.4,0,http://www.openphacts.org/units/Nanomolar,753036,=,1,1,=,,IC50,nM,,4000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,4.0
,,2505679,[],CHEMBL942569,Inhibition of Plasmodium falciparum DHOD,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C,,,CHEMBL1143267,Bioorg Med Chem Lett,2009,,CHEMBL211501,ANTIMYCIN A,CHEMBL211501,,0,http://www.openphacts.org/units/Nanomolar,753035,>,1,1,>,,IC50,nM,,10000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.0
,,2525736,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cccc(-c2ccc(NC(=O)/C(C#N)=C(/C)O)cc2)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1138463,J Med Chem,2009,,CHEMBL483995,,CHEMBL483995,,0,http://www.openphacts.org/units/Nanomolar,809255,=,1,1,=,,IC50,nM,,182400.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,182.4
,,2525737,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2)cc1Cl,,,CHEMBL1138463,J Med Chem,2009,"{'bei': '13.72', 'le': '0.27', 'lle': '-0.01', 'sei': '5.87'}",CHEMBL483994,,CHEMBL483994,4.29,0,http://www.openphacts.org/units/Nanomolar,809254,=,1,1,=,,IC50,nM,,51100.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,51.1
,,2525738,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2Cl)cc1,,,CHEMBL1138463,J Med Chem,2009,"{'bei': '13.83', 'le': '0.27', 'lle': '0.02', 'sei': '5.91'}",CHEMBL484531,,CHEMBL484531,4.32,0,http://www.openphacts.org/units/Nanomolar,809253,=,1,1,=,,IC50,nM,,47400.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,47.4
,,2525739,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2Cl)cc1,,,CHEMBL1138463,J Med Chem,2009,"{'bei': '13.15', 'le': '0.27', 'lle': '-0.38', 'sei': '6.24'}",CHEMBL505315,,CHEMBL505315,4.57,0,http://www.openphacts.org/units/Nanomolar,809252,=,1,1,=,,IC50,nM,,27200.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,27.2
,,2525740,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)c(Cl)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1138463,J Med Chem,2009,,CHEMBL520008,,CHEMBL520008,,0,http://www.openphacts.org/units/Nanomolar,809177,=,1,1,=,,IC50,nM,,236600.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,236.6
,,2525741,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(Cl)c1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1138463,J Med Chem,2009,,CHEMBL484780,,CHEMBL484780,,0,http://www.openphacts.org/units/Nanomolar,809176,=,1,1,=,,IC50,nM,,165000.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,165.0
,,2525742,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)cc1C(F)(F)F,,,CHEMBL1138463,J Med Chem,2009,"{'bei': '11.14', 'le': '0.22', 'lle': '-1.08', 'sei': '5.80'}",CHEMBL484602,,CHEMBL484602,4.24,0,http://www.openphacts.org/units/Nanomolar,809175,=,1,1,=,,IC50,nM,,57200.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,57.2
,,2525743,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2)cc1Cl,,,CHEMBL1138463,J Med Chem,2009,"{'bei': '12.41', 'le': '0.26', 'lle': '-0.64', 'sei': '5.89'}",CHEMBL484595,,CHEMBL484595,4.31,0,http://www.openphacts.org/units/Nanomolar,809174,=,1,1,=,,IC50,nM,,49100.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,49.1
,,2525744,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2c(Cl)cccc2Cl)cc1Cl,,,CHEMBL1138463,J Med Chem,2009,"{'bei': '13.08', 'le': '0.28', 'lle': '-0.62', 'sei': '6.83'}",CHEMBL484594,,CHEMBL484594,4.99,0,http://www.openphacts.org/units/Nanomolar,809173,=,1,1,=,,IC50,nM,,10200.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,10.2
,,2525745,[],CHEMBL984851,Inhibition of ubiquinone binding site of Plasmodium falciparum dihydroorotate dehydrogenase,B,,,BAO_0000190,BAO_0000357,single protein format,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2cccc(Cl)c2Cl)cc1Cl,,,CHEMBL1138463,J Med Chem,2009,"{'bei': '13.11', 'le': '0.28', 'lle': '-0.61', 'sei': '6.84'}",CHEMBL520999,,CHEMBL520999,5.0,0,http://www.openphacts.org/units/Nanomolar,809172,=,1,1,=,,IC50,nM,,9900.0,CHEMBL3486,Plasmodium falciparum,Dihydroorotate dehydrogenase,5833,,,IC50,uM,UO_0000065,,9.9
